,id,label,length,group
559,NZ_CP031641.1,Bacteria,5208480,test
560,NZ_CP046753.1,Bacteria,1833636,test
561,NZ_CP032094.1,Bacteria,1596877,test
562,NZ_CP032855.1,Bacteria,4293706,test
563,NZ_CP033748.1,Bacteria,2331436,test
564,NZ_CP029917.1,Bacteria,4800376,test
565,NZ_CP022780.1,Bacteria,3837023,test
566,NZ_CP033032.1,Bacteria,2258260,test
567,NZ_CP053810.1,Bacteria,2967360,test
568,NZ_CP031418.1,Bacteria,6291633,test
569,NZ_CP033041.1,Bacteria,2724445,test
570,NZ_CP027555.1,Bacteria,5584939,test
571,NZ_CP038398.1,Bacteria,5362528,test
572,NZ_CP018622.1,Bacteria,4263520,test
573,NZ_CP035765.1,Bacteria,4005505,test
574,NZ_CP043074.1,Bacteria,4773909,test
575,NZ_CP042218.1,Bacteria,2917404,test
576,NZ_CP038658.1,Bacteria,5167642,test
577,NZ_CP027307.1,Bacteria,5364442,test
578,NZ_CP017173.1,Bacteria,9316378,test
579,NZ_CP033384.2,Bacteria,4784845,test
580,NZ_CP044957.1,Bacteria,4787290,test
581,NZ_CP028163.1,Bacteria,2882275,test
582,NZ_CP026469.1,Bacteria,4107431,test
583,NZ_CP022939.1,Bacteria,1862368,test
584,NZ_CP046786.1,Bacteria,1773259,test
585,NZ_CP045871.1,Bacteria,2346037,test
586,NZ_CP031629.1,Bacteria,1893446,test
587,NZ_CP019860.1,Bacteria,4175826,test
588,NZ_CP029950.1,Bacteria,4821321,test
589,NZ_CP015903.1,Bacteria,2381741,test
590,NZ_CP028609.1,Bacteria,5428191,test
591,NZ_CP050523.1,Bacteria,4052480,test
592,NZ_CP035301.1,Bacteria,4905039,test
593,NZ_CP048039.1,Bacteria,4351468,test
594,NZ_CP049348.1,Bacteria,4868512,test
595,NZ_CP038932.1,Bacteria,3155351,test
596,NZ_CP032986.1,Bacteria,4677021,test
597,NZ_CP029343.1,Bacteria,5844653,test
598,NZ_CP046763.1,Bacteria,3332037,test
599,NZ_CP026275.1,Bacteria,6179177,test
600,NZ_CP038213.1,Bacteria,3712913,test
601,NZ_CP028568.2,Bacteria,5022876,test
602,NZ_CP019515.1,Bacteria,4934446,test
603,NZ_CP028959.1,Bacteria,6486336,test
604,NZ_CP046938.1,Bacteria,1831351,test
605,NZ_CP025527.1,Bacteria,4247121,test
606,NZ_CP026777.1,Bacteria,4390268,test
607,NZ_CP027255.1,Bacteria,4933784,test
608,NZ_CP043225.1,Bacteria,4635242,test
609,NZ_CP036187.1,Bacteria,5402442,test
610,NZ_CP049329.1,Bacteria,3799679,test
611,NZ_CP050073.1,Bacteria,4921999,test
612,NZ_CP048852.1,Bacteria,4012371,test
613,NZ_CP035444.1,Bacteria,1764969,test
614,NZ_CP038444.1,Bacteria,4791767,test
615,NZ_CP053205.2,Bacteria,5036312,test
616,NZ_CP016344.1,Bacteria,5439582,test
617,NZ_CP030939.1,Bacteria,5023979,test
618,NZ_CP033335.1,Bacteria,1801696,test
619,NZ_CP045949.1,Bacteria,4865665,test
620,NZ_CP037757.1,Bacteria,3103695,test
621,NZ_CP029057.1,Bacteria,4748053,test
622,NZ_CP025604.1,Bacteria,4411413,test
623,NZ_CP054912.1,Bacteria,4685830,test
624,NZ_CP035782.1,Bacteria,1226485,test
625,NZ_CP023313.2,Bacteria,4123726,test
626,NZ_CP046309.1,Bacteria,4434666,test
627,NZ_CP035476.1,Bacteria,5018242,test
628,NZ_CP043400.1,Bacteria,4870263,test
629,NZ_CP049204.1,Bacteria,4866137,test
630,NZ_CP053912.1,Bacteria,3191656,test
631,NZ_CP019320.1,Bacteria,3303590,test
632,NZ_CP046805.1,Bacteria,1827577,test
633,NZ_CP033170.1,Bacteria,4724336,test
634,NZ_CP018037.1,Bacteria,4103789,test
635,NZ_CP037440.1,Bacteria,5504076,test
636,NZ_CP044258.1,Bacteria,5438014,test
637,NZ_CP015285.1,Bacteria,3181617,test
638,NZ_CP033138.1,Bacteria,2507977,test
639,NZ_CP036305.1,Bacteria,5444559,test
640,NZ_CP050650.1,Bacteria,2633054,test
641,NZ_CP029663.1,Bacteria,2867357,test
642,NZ_CP047826.1,Bacteria,2744945,test
643,NZ_CP038847.1,Bacteria,4854979,test
644,NZ_CP046602.1,Bacteria,6375262,test
645,NZ_CP051636.1,Bacteria,2415699,test
646,NZ_CP047051.1,Bacteria,3284014,test
647,NZ_CP029681.1,Bacteria,2834434,test
648,NZ_CP043002.1,Bacteria,2268110,test
649,NZ_CP033022.1,Bacteria,2907491,test
650,NZ_CP020528.1,Bacteria,4815672,test
651,NZ_CP048837.1,Bacteria,4289702,test
652,NZ_CP038445.1,Bacteria,4683582,test
653,NZ_CP034389.1,Bacteria,5086302,test
654,NZ_CP029152.1,Bacteria,4240954,test
655,NZ_CP029863.1,Bacteria,4807245,test
656,NZ_CP026092.2,Bacteria,3656700,test
657,NZ_CP031690.1,Bacteria,1848210,test
658,NZ_CP042418.1,Bacteria,1865968,test
659,NZ_CP045084.1,Bacteria,2611104,test
660,NZ_CP045747.1,Bacteria,2939729,test
661,NZ_CP032552.1,Bacteria,6810079,test
662,NZ_CP049799.1,Bacteria,1832686,test
663,NZ_CP041919.1,Bacteria,4753449,test
664,NZ_CP029595.1,Bacteria,4933522,test
665,NZ_CP022582.1,Bacteria,2905353,test
666,NZ_CP015573.1,Bacteria,2342911,test
667,NZ_CP026660.1,Bacteria,4698699,test
668,NZ_CP035007.1,Bacteria,2539409,test
669,NZ_CP025359.1,Bacteria,4108487,test
670,NZ_CP028614.1,Bacteria,5454990,test
671,NZ_CP042431.1,Bacteria,7797595,test
672,NZ_CP035129.1,Bacteria,4685999,test
673,NZ_CP046731.1,Bacteria,2339262,test
674,NZ_CP022919.1,Bacteria,5328892,test
675,NZ_CP045552.2,Bacteria,6870662,test
676,NZ_CP039922.1,Bacteria,2848410,test
677,NZ_CP051751.1,Bacteria,5054966,test
678,NZ_CP026531.1,Bacteria,2963247,test
679,NZ_CP046390.1,Bacteria,1853687,test
680,NZ_CP022572.1,Bacteria,5839313,test
681,NZ_CP026463.1,Bacteria,4110579,test
682,NZ_CP047073.1,Bacteria,6397114,test
683,NZ_CP017169.1,Bacteria,9321034,test
684,NZ_CP046392.1,Bacteria,3256420,test
685,NZ_CP039055.1,Bacteria,3195565,test
686,NZ_CP030042.1,Bacteria,2825273,test
687,NZ_CP014021.1,Bacteria,3998385,test
688,NZ_CP012373.2,Bacteria,4265317,test
689,NZ_CP022552.2,Bacteria,3468665,test
690,NZ_CP020514.1,Bacteria,5003410,test
691,NC_048710.1,Phages,43504,test
692,NC_048086.1,Phages,104410,test
693,NC_048763.1,Phages,52438,test
694,NC_041890.1,Phages,35284,test
695,NC_048143.1,Phages,49106,test
696,NC_042071.1,Phages,6648,test
697,NC_030928.1,Phages,43851,test
698,NC_047812.1,Phages,44234,test
699,NC_047850.1,Phages,49807,test
700,NC_041995.1,Phages,50564,test
701,NC_047757.1,Phages,85138,test
702,NC_048097.1,Phages,43206,test
703,NC_048043.1,Phages,50132,test
704,NC_041905.1,Phages,40493,test
705,NC_047733.1,Phages,171216,test
706,NC_042000.1,Phages,70707,test
707,NC_042123.1,Phages,52856,test
708,NC_048714.1,Phages,43126,test
709,NC_041875.1,Phages,46723,test
710,NC_048182.1,Phages,276734,test
711,NC_048064.1,Phages,45185,test
712,NC_048654.1,Phages,76621,test
713,NC_041880.1,Phages,103218,test
714,NC_048172.1,Phages,43264,test
715,NC_048712.1,Phages,19046,test
716,NC_048190.1,Phages,84608,test
717,NC_048727.1,Phages,58476,test
718,NC_042326.1,Phages,51381,test
719,NC_048824.1,Phages,71538,test
720,NC_045425.1,Phages,5688,test
721,NC_042080.1,Phages,66789,test
722,NC_047784.1,Phages,51099,test
723,NC_042330.1,Phages,51702,test
724,NC_041912.1,Phages,40551,test
725,NC_042019.1,Phages,162422,test
726,NC_048059.1,Phages,40729,test
727,NC_043027.1,Phages,252197,test
728,NC_047993.1,Phages,53549,test
729,NC_048063.1,Phages,39382,test
730,NC_048126.1,Phages,49861,test
731,NC_047799.1,Phages,40163,test
732,NC_048189.1,Phages,80342,test
733,NC_041865.1,Phages,65994,test
734,NC_048822.1,Phages,60278,test
735,NC_047866.1,Phages,42167,test
736,NC_041992.1,Phages,42633,test
737,NC_041943.1,Phages,43707,test
738,NC_048110.1,Phages,111851,test
739,NC_047895.1,Phages,39919,test
740,NC_047944.1,Phages,45135,test
741,NC_047968.1,Phages,40635,test
742,NC_042099.1,Phages,41593,test
743,NC_048116.1,Phages,43310,test
744,NC_048726.1,Phages,153268,test
745,NC_048735.1,Phages,58528,test
746,NC_042086.1,Phages,67743,test
747,NC_042093.1,Phages,111103,test
748,NC_047820.1,Phages,50800,test
749,NC_048770.1,Phages,115893,test
750,NC_041924.1,Phages,45415,test
751,NC_048181.1,Phages,44851,test
752,NC_048873.1,Phages,143800,test
753,NC_047923.1,Phages,39482,test
754,NC_048060.1,Phages,40651,test
755,NC_048630.1,Phages,45035,test
756,NC_042012.1,Phages,133710,test
757,NC_042083.1,Phages,16523,test
758,NC_048680.1,Phages,44260,test
759,NC_047761.1,Phages,41310,test
760,NC_047752.1,Phages,36499,test
761,NC_043028.1,Phages,7190,test
762,NC_048732.1,Phages,58197,test
763,NC_048129.1,Phages,40236,test
764,NC_048736.1,Phages,159398,test
765,NC_042139.2,Phages,40353,test
766,NC_047983.1,Phages,43416,test
767,NC_048705.1,Phages,57742,test
768,NC_048634.1,Phages,41960,test
769,NC_042122.1,Phages,51894,test
770,NC_048177.1,Phages,42291,test
771,NC_048041.1,Phages,112106,test
772,NC_048741.1,Phages,145127,test
773,NC_041917.1,Phages,357154,test
774,NC_041902.1,Phages,66182,test
775,NC_041910.1,Phages,76350,test
776,NC_048722.1,Phages,133007,test
777,NC_048114.1,Phages,40539,test
778,NC_048757.1,Phages,145400,test
779,NC_048814.1,Phages,67813,test
780,NC_048788.1,Phages,56714,test
781,NC_047997.1,Phages,40914,test
782,NC_047994.1,Phages,150925,test
783,NC_047803.1,Phages,43121,test
784,NC_041878.1,Phages,378379,test
785,NC_047956.1,Phages,46585,test
786,NC_048020.1,Phages,52992,test
787,NC_048755.1,Phages,159862,test
788,NC_048754.1,Phages,136608,test
789,NC_042044.1,Phages,159323,test
790,NC_048860.1,Phages,53692,test
791,NC_048069.1,Phages,44609,test
792,NC_048074.1,Phages,103628,test
793,NC_048035.1,Phages,43237,test
794,NC_048805.1,Phages,57805,test
795,NC_048088.1,Phages,48195,test
796,NC_048834.1,Phages,43236,test
797,NC_048144.1,Phages,38820,test
798,NC_048197.1,Phages,46835,test
799,NC_048176.1,Phages,122563,test
800,NC_048830.1,Phages,34711,test
801,NC_047969.1,Phages,41161,test
802,NC_047744.1,Phages,151419,test
803,NC_047904.1,Phages,42551,test
804,NC_047734.1,Phages,197450,test
805,NC_048057.1,Phages,40441,test
806,NC_047987.1,Phages,55572,test
807,NC_041897.1,Phages,42292,test
808,NC_048842.1,Phages,38502,test
809,NC_047722.1,Phages,145647,test
810,NC_047782.1,Phages,41335,test
811,NC_047942.1,Phages,39752,test
812,NC_042118.1,Phages,39403,test
813,NC_048768.1,Phages,76261,test
814,NC_047723.1,Phages,141018,test
815,NC_048787.1,Phages,44381,test
816,NC_048799.1,Phages,52329,test
817,NC_042091.1,Phages,112225,test
818,NC_048040.1,Phages,53085,test
819,NC_042322.1,Phages,109086,test
820,NC_048151.1,Phages,113760,test
821,NC_047915.1,Phages,54725,test
822,NC_041871.1,Phages,135391,test
823,NC_047985.1,Phages,49788,test
824,NC_042047.1,Phages,154938,test
825,NC_048171.1,Phages,45424,test
826,NC_041990.1,Phages,170496,test
827,NC_047959.1,Phages,50354,test
828,NC_048142.1,Phages,40898,test
829,NC_047766.1,Phages,38890,test
830,NC_048691.1,Phages,37880,test
831,NC_048048.2,Phages,317489,test
832,NC_047950.1,Phages,115739,test
833,NC_047931.1,Phages,78646,test
834,NC_048844.1,Phages,36912,test
835,NC_042102.1,Phages,45909,test
836,NC_042336.1,Phages,55363,test
837,NC_041846.1,Phages,74997,test
838,NC_048652.1,Phages,156430,test
839,NC_048098.1,Phages,38802,test
840,NC_048681.1,Phages,38576,test
841,NC_048036.1,Phages,43571,test
842,NC_041884.1,Phages,234900,test
843,NC_048781.1,Phages,112513,test
844,NC_047714.1,Phages,196842,test
845,NC_048669.1,Phages,46854,test
846,NC_048772.1,Phages,124279,test
847,NC_042002.1,Phages,39122,test
848,NC_048027.1,Phages,67234,test
849,NC_047712.1,Phages,216628,test
850,NC_048775.1,Phages,97408,test
851,NC_042085.1,Phages,67383,test
852,NC_041935.1,Phages,61292,test
853,NC_047909.1,Phages,61716,test
854,NC_048628.1,Phages,42932,test
855,NC_042113.1,Phages,93848,test
856,NC_041866.1,Phages,47575,test
857,NC_041911.1,Phages,279845,test
858,NC_048792.1,Phages,273933,test
859,NC_047775.1,Phages,32826,test
860,NC_042052.1,Phages,50727,test
861,NC_047881.1,Phages,113299,test
862,NC_042022.1,Phages,41081,test
863,NC_041936.1,Phages,164706,test
864,NC_047914.1,Phages,54286,test
865,NC_048106.1,Phages,139069,test
866,NC_047809.1,Phages,37775,test
867,NC_041879.1,Phages,58951,test
868,NC_048089.1,Phages,114275,test
869,NC_041854.1,Phages,43827,test
870,NC_042126.1,Phages,40789,test
871,NC_047880.1,Phages,261365,test
872,NC_047965.1,Phages,40822,test
873,NC_043029.1,Phages,7648,test
874,NC_041913.1,Phages,118537,test
875,NC_041893.1,Phages,37429,test
876,NC_047804.1,Phages,42042,test
877,NC_047967.1,Phages,42750,test
878,NC_048813.1,Phages,66892,test
879,NC_048872.1,Phages,114059,test
880,NC_048682.1,Phages,145759,test
881,NC_047776.2,Phages,149268,test
882,NC_048663.1,Phages,65737,test
883,NC_041848.1,Phages,31200,test
884,NC_048804.1,Phages,159961,test
885,NC_048659.1,Phages,75764,test
886,NC_041918.2,Phages,47718,test
887,NC_047954.1,Phages,46644,test
888,NC_047827.1,Phages,40491,test
889,NC_048769.1,Phages,122963,test
890,NC_047893.1,Phages,45814,test
891,NC_042069.1,Phages,3814,test
892,NC_047898.1,Phages,50316,test
893,NC_041951.1,Phages,58159,test
894,NC_041888.1,Phages,49658,test
895,NC_041901.1,Phages,157034,test
896,NC_048767.1,Phages,49935,test
897,NC_047729.1,Phages,140218,test
898,NC_048100.1,Phages,38449,test
899,NC_042342.1,Phages,65270,test
900,NC_042079.1,Phages,66291,test
901,NC_047865.1,Phages,42439,test
902,NC_048756.1,Phages,146618,test
903,NC_047783.1,Phages,44623,test
904,NC_048146.1,Phages,55119,test
905,NC_047748.1,Phages,43865,test
906,NC_042127.1,Phages,40836,test
907,NC_048839.1,Phages,38134,test
908,NC_042310.1,Phages,50877,test
909,NC_048809.1,Phages,114986,test
910,NC_047992.1,Phages,47921,test
911,NC_048758.1,Phages,62853,test
912,NC_047851.1,Phages,50774,test
913,NC_047955.1,Phages,45779,test
914,NC_047952.1,Phages,43337,test
915,NC_047937.1,Phages,40075,test
916,NC_048191.1,Phages,80361,test
917,NC_047802.1,Phages,44609,test
918,NC_047978.1,Phages,54065,test
919,NC_041984.1,Phages,50332,test
920,NC_048629.1,Phages,16748,test
921,NC_048023.1,Phages,39747,test
922,NC_048810.1,Phages,61544,test
923,NC_048021.1,Phages,90490,test
924,NC_042053.1,Phages,70265,test
925,NC_048010.1,Phages,116832,test
926,NC_048186.1,Phages,158607,test
927,NC_048169.1,Phages,91510,test
928,NC_048105.1,Phages,39688,test
929,NC_042081.1,Phages,279696,test
930,NC_048017.1,Phages,40833,test
931,NC_047791.1,Phages,53333,test
932,NC_047963.1,Phages,40552,test
933,NC_041881.1,Phages,158136,test
934,NC_047939.1,Phages,37714,test
935,NC_041906.1,Phages,70912,test
936,NC_047921.1,Phages,76889,test
937,NC_048686.1,Phages,46094,test
938,NC_042094.1,Phages,128241,test
939,NC_042117.1,Phages,39640,test
940,NC_041981.1,Phages,176055,test
941,NC_048765.1,Phages,144685,test
942,NC_048706.1,Phages,46133,test
943,NC_048725.1,Phages,42248,test
944,NC_041970.1,Phages,80228,test
945,NC_047854.1,Phages,28765,test
946,NC_047821.1,Phages,44245,test
947,NC_047860.1,Phages,44638,test
948,NC_047726.1,Phages,148243,test
949,NC_041975.1,Phages,273224,test
950,NC_048079.1,Phages,39551,test
951,NC_048644.1,Phages,43922,test
952,NC_048626.1,Phages,66220,test
953,NC_048159.1,Phages,17034,test
954,NC_047911.1,Phages,48211,test
955,NC_047736.1,Phages,162598,test
956,NC_048039.1,Phages,55668,test
957,NC_047845.1,Phages,45423,test
958,NC_047788.1,Phages,18023,test
959,NC_047817.1,Phages,35100,test
960,NC_048692.1,Phages,42276,test
961,NC_048731.1,Phages,109515,test
962,NC_048028.1,Phages,68389,test
963,NC_048648.1,Phages,59132,test
964,NC_042001.1,Phages,58247,test
965,NC_041978.1,Phages,84694,test
966,NC_047975.1,Phages,62312,test
967,NC_047740.1,Phages,43017,test
968,NC_047836.1,Phages,45385,test
969,NC_048740.1,Phages,19428,test
970,NC_048806.1,Phages,65690,test
971,NC_041953.1,Phages,57899,test
972,NC_048764.1,Phages,53494,test
973,NC_048042.1,Phages,49344,test
974,NC_047816.1,Phages,43211,test
975,NC_041996.1,Phages,171175,test
976,NC_048676.1,Phages,65847,test
977,NC_048049.1,Phages,181082,test
978,NC_048827.1,Phages,148180,test
979,NC_042125.1,Phages,40934,test
980,NC_042350.1,Phages,35099,test
981,NC_048719.1,Phages,125726,test
982,NC_047798.1,Phages,41116,test
983,NC_042023.1,Phages,41598,test
984,NC_041948.1,Phages,58353,test
985,NC_047875.1,Phages,39902,test
986,NC_047906.1,Phages,42890,test
987,NC_048115.1,Phages,45803,test
988,NC_048636.1,Phages,42282,test
989,NC_047790.1,Phages,35209,test
990,NC_041952.1,Phages,58279,test
991,NC_048056.1,Phages,44364,test
992,NC_042039.1,Phages,166283,test
993,NC_048711.1,Phages,43184,test
994,NC_047720.1,Phages,138339,test
995,NC_041961.1,Phages,67592,test
996,NC_048867.1,Phages,110183,test
997,NC_047869.1,Phages,43619,test
998,NC_048752.1,Phages,136442,test
999,NC_041896.1,Phages,134073,test
1000,NC_048837.1,Phages,38527,test
1001,NC_041944.1,Phages,43374,test
1002,NC_048683.1,Phages,59715,test
1003,NC_042050.1,Phages,67277,test
1004,NC_047947.1,Phages,51818,test
1005,NC_047916.1,Phages,58391,test
1006,NC_048734.1,Phages,69660,test
1007,NC_047889.1,Phages,44784,test
1008,NC_042316.1,Phages,111688,test
1009,NC_042095.1,Phages,128602,test
1010,NC_048798.1,Phages,168532,test
1011,NC_042138.1,Phages,175206,test
1012,NC_048011.1,Phages,110926,test
1013,NC_048139.1,Phages,83219,test
1014,NC_041991.1,Phages,41546,test
1015,NC_047745.1,Phages,135764,test
1016,NC_042332.1,Phages,59749,test
1017,NC_048094.1,Phages,41165,test
1018,NC_042320.1,Phages,52169,test
1019,NC_042035.1,Phages,71092,test
1020,NC_047716.1,Phages,175557,test
1021,NC_042033.1,Phages,71547,test
1022,NC_041844.1,Phages,109270,test
1023,NC_048745.1,Phages,66086,test
1024,NC_048058.1,Phages,43686,test
1025,NC_048196.1,Phages,151194,test
1026,NC_048790.1,Phages,45644,test
1027,NC_047996.1,Phages,49372,test
1028,NC_042311.1,Phages,50864,test
1029,NC_042331.1,Phages,51083,test
1030,NC_047765.1,Phages,7929,test
1031,NC_047793.1,Phages,38411,test
1032,NC_047762.1,Phages,44862,test
1033,NC_048825.1,Phages,60531,test
1034,NC_047882.1,Phages,111671,test
1035,NC_048656.1,Phages,147443,test
1036,NC_048207.1,Phages,75687,test
1037,NC_030937.1,Phages,44262,test
1038,NC_042057.1,Phages,42925,test
1039,NC_047925.1,Phages,79221,test
1040,NC_048061.1,Phages,42818,test
1041,NC_043767.1,Phages,67324,test
1042,NC_047774.1,Phages,39631,test
1043,NC_042323.1,Phages,57278,test
1044,NC_042013.1,Phages,490380,test
1045,NC_048117.1,Phages,44013,test
1046,NC_047886.1,Phages,40142,test
1047,NC_048819.1,Phages,110775,test
1048,NC_041898.1,Phages,42765,test
1049,NC_047888.1,Phages,40657,test
1050,NC_048784.1,Phages,49660,test
1051,NC_048178.1,Phages,41912,test
1052,NC_041954.1,Phages,29339,test
1053,NC_048635.1,Phages,40448,test
1054,NC_047741.1,Phages,46318,test
1055,NC_042327.1,Phages,53171,test
1056,NC_041919.1,Phages,168188,test
1057,NC_048003.1,Phages,72821,test
1058,NC_048072.1,Phages,40725,test
1059,NC_047810.1,Phages,46717,test
1060,NC_047724.1,Phages,148564,test
1061,NC_048009.1,Phages,110091,test
1062,NC_048742.1,Phages,128338,test
1063,NC_048645.1,Phages,177907,test
1064,NC_048067.1,Phages,41775,test
1065,NC_048865.1,Phages,109372,test
1066,NC_048044.1,Phages,49468,test
1067,NC_047870.1,Phages,45962,test
1068,NC_042100.1,Phages,237722,test
1069,NC_048078.1,Phages,39266,test
1070,NC_048053.1,Phages,253323,test
1071,NC_048708.1,Phages,46807,test
1072,NC_048802.1,Phages,159365,test
1073,NC_041940.1,Phages,44389,test
1074,NC_042325.1,Phages,61147,test
1075,NC_048794.1,Phages,109654,test
1076,NC_048046.1,Phages,308141,test
1077,NC_048849.1,Phages,174924,test
1078,NC_048840.1,Phages,38214,test
1079,NC_047743.1,Phages,42409,test
1080,NC_047902.1,Phages,87196,test
1081,NC_048175.1,Phages,40599,test
1082,NC_042043.1,Phages,49579,test
1083,NC_047830.1,Phages,53092,test
1084,NC_048747.1,Phages,242446,test
1085,NC_047892.1,Phages,77354,test
1086,NC_041855.1,Phages,58866,test
1087,NC_048828.1,Phages,148842,test
1088,NC_047953.1,Phages,44205,test
1089,NC_048709.1,Phages,147890,test
1090,NC_041942.1,Phages,44183,test
1091,NC_048861.1,Phages,90710,test
1092,NC_047912.1,Phages,34075,test
1093,NC_047749.1,Phages,108418,test
1094,NC_048166.1,Phages,88403,test
1095,NC_041987.1,Phages,75973,test
1096,NC_048678.1,Phages,48288,test
1097,NC_048720.1,Phages,130473,test
1098,NC_041863.1,Phages,168733,test
1099,NC_048841.1,Phages,39365,test
1100,NC_041977.1,Phages,89596,test
1101,NC_048208.1,Phages,46553,test
1102,NC_048120.1,Phages,43724,test
1103,NC_042021.1,Phages,41712,test
1104,NC_048801.1,Phages,53981,test
1105,NC_047737.1,Phages,42542,test
1106,NC_048091.1,Phages,43113,test
1107,NC_048016.1,Phages,244950,test
1108,NC_041872.1,Phages,88308,test
1109,NC_047855.1,Phages,17602,test
1110,NC_041972.1,Phages,273501,test
1111,NC_042335.1,Phages,49228,test
1112,NC_047973.1,Phages,61769,test
1113,NC_042337.1,Phages,52494,test
1114,NC_048685.1,Phages,45177,test
1115,NC_041852.1,Phages,53972,test
1116,NC_048174.1,Phages,43630,test
1117,NC_042008.1,Phages,131976,test
1118,NC_048081.1,Phages,42067,test
1119,NC_047717.1,Phages,175559,test
1120,NC_048851.1,Phages,77221,test
1121,NC_042345.1,Phages,55601,test
1122,NC_047760.1,Phages,79099,test
1123,NC_048052.1,Phages,40131,test
1124,NC_048002.1,Phages,39883,test
1125,NC_048843.1,Phages,40542,test
1126,NC_041876.1,Phages,37809,test
1127,NC_047907.1,Phages,50249,test
1128,NC_048137.1,Phages,51170,test
1129,NC_042309.1,Phages,52213,test
1130,NC_042078.1,Phages,168112,test
1131,NC_048667.1,Phages,36278,test
1132,NC_047792.1,Phages,37817,test
1133,NC_042321.1,Phages,50486,test
1134,NC_042096.1,Phages,84916,test
1135,NC_048715.1,Phages,40769,test
1136,NC_048113.1,Phages,41126,test
1137,NC_047823.1,Phages,50339,test
1138,NC_048716.1,Phages,37947,test
1139,NC_048760.1,Phages,114080,test
1140,NC_042049.1,Phages,35985,test
1141,NC_048109.1,Phages,37152,test
1142,NC_041964.1,Phages,63560,test
1143,NC_047867.1,Phages,38202,test
1144,NC_047829.1,Phages,39693,test
1145,NC_048738.1,Phages,18212,test
1146,NC_042090.1,Phages,104329,test
1147,NC_048753.1,Phages,140816,test
1148,NC_048025.1,Phages,40387,test
1149,NC_047958.1,Phages,42250,test
1150,NC_048795.1,Phages,110466,test
1151,NC_047962.1,Phages,61939,test
1152,NC_048162.1,Phages,49427,test
1153,NC_048637.1,Phages,139100,test
1154,NC_042339.1,Phages,51500,test
1155,NC_042070.1,Phages,2945,test
1156,NC_047936.1,Phages,40694,test
1157,NC_048789.1,Phages,42846,test
1158,NC_048638.1,Phages,69844,test
1159,NC_041916.1,Phages,239276,test
1160,NC_047732.1,Phages,141028,test
1161,NC_048627.1,Phages,110964,test
1162,NC_048776.1,Phages,97988,test
1163,NC_048006.1,Phages,110926,test
1164,NC_007636.1,Phages,39699,test
1165,NC_047751.1,Phages,38731,test
1166,NC_042003.1,Phages,40879,test
1167,NC_048833.1,Phages,39039,test
1168,NC_042024.1,Phages,27595,test
1169,NC_048718.1,Phages,38526,test
1170,NC_048866.1,Phages,109539,test
1171,NC_048068.1,Phages,61703,test
1172,NC_047839.1,Phages,120295,test
1173,NC_048791.1,Phages,44104,test
1174,NC_047964.1,Phages,39699,test
1175,NC_041856.1,Phages,50348,test
1176,NC_047982.1,Phages,39628,test
1177,NC_041980.1,Phages,175814,test
1178,NC_041894.1,Phages,38067,test
1179,NC_042075.1,Phages,87575,test
1180,NC_042312.1,Phages,51578,test
1181,NC_048111.1,Phages,41823,test
1182,NC_048092.1,Phages,43706,test
1183,NC_041986.1,Phages,61164,test
1184,NC_047801.2,Phages,40995,test
1185,NC_047991.1,Phages,43758,test
1186,NC_048838.1,Phages,38501,test
1187,NC_042106.1,Phages,56341,test
1188,NC_047811.1,Phages,44094,test
1189,NC_048192.1,Phages,43029,test
1190,NC_047971.1,Phages,40337,test
1191,NC_048119.1,Phages,43825,test
1192,NC_047835.1,Phages,110901,test
1193,NC_042104.1,Phages,41651,test
1194,NC_047927.1,Phages,38823,test
1195,NC_048748.1,Phages,120120,test
